actorId;timeNs
Actor-1001;17422269
Actor-1002;15693887
Actor-1003;15150731
Actor-1004;18910089
Actor-1005;15061358
Actor-1006;14968144
Actor-1007;15323389
Actor-1008;15697697
Actor-1009;16290229
Actor-1010;15374382
Actor-1011;16356348
Actor-1012;15175288
Actor-1013;16558088
Actor-1014;16085830
Actor-1015;15086828
Actor-1016;14753182
Actor-1017;17155856
Actor-1018;15195663
Actor-1019;16746961
Actor-1020;16710742
Actor-1021;15451708
Actor-1022;14975244
Actor-1023;15760361
Actor-1024;17364890
Actor-1025;16004503
Actor-1026;15290618
Actor-1027;17053037
Actor-1028;13913316
Actor-1029;15823158
Actor-1030;15604856
Actor-1031;14236221
Actor-1032;16065838
Actor-1033;15614773
Actor-1034;16031591
Actor-1035;15714949
Actor-1036;15365559
Actor-1037;15965417
Actor-1038;16959115
Actor-1039;16930466
Actor-1040;14786827
Actor-1041;16088989
Actor-1042;16856094
Actor-1043;15084043
Actor-1044;16027915
Actor-1045;16562293
Actor-1046;15041243
Actor-1047;15698395
Actor-1048;17785015
Actor-1049;15329229
Actor-1050;18310952
Actor-1051;16411545
Actor-1052;14674495
Actor-1053;15661117
Actor-1054;17853279
Actor-1055;15352030
Actor-1056;16147733
Actor-1057;18893886
Actor-1058;15696192
Actor-1059;16803098
Actor-1060;15115270
Actor-1061;14196540
Actor-1062;18975403
Actor-1063;16804693
Actor-1064;16079693
Actor-1065;16276885
Actor-1066;19183419
Actor-1067;18700157
Actor-1068;19856218
Actor-1069;15552957
Actor-1070;15297018
Actor-1071;19270421
Actor-1072;15791687
Actor-1073;15461685
Actor-1074;20251518
Actor-1075;17053594
Actor-1076;17146409
Actor-1077;16949600
Actor-1078;16598787
Actor-1079;17579239
Actor-1080;16894240
Actor-1081;15809765
Actor-1082;15714686
Actor-1083;19683498
Actor-1084;17887872
Actor-1085;15686037
Actor-1086;18296772
Actor-1087;19160980
Actor-1088;15983383
Actor-1089;19115094
Actor-1090;19387190
Actor-1091;17002371
Actor-1092;17126821
Actor-1093;16384558
Actor-1094;16664319
Actor-1095;19150905
Actor-1096;15602290
Actor-1097;15500760
Actor-1098;17499727
Actor-1099;15220480
Actor-1100;16296507
Actor-1101;20253137
Actor-1102;15354507
Actor-1103;14965973
Actor-1104;19531913
Actor-1105;16287841
Actor-1106;15874937
Actor-1107;21209185
Actor-1108;18668517
Actor-1109;19059806
Actor-1110;22010904
Actor-1111;16401595
