actorId;timeNs
Actor-736;21281471
Actor-737;18990561
Actor-738;20458328
Actor-739;18169698
Actor-740;18434360
Actor-741;19286462
Actor-742;16567779
Actor-743;15846026
Actor-744;17905210
Actor-745;15730995
Actor-746;16244009
Actor-747;22242389
Actor-748;18595588
Actor-749;20606326
Actor-750;16669476
Actor-751;16126378
Actor-752;17561959
Actor-753;17874364
Actor-754;15472733
Actor-755;16557386
Actor-756;19217062
Actor-757;19702381
Actor-758;19529799
Actor-759;15987439
Actor-760;21833635
Actor-761;19689630
Actor-762;16329650
Actor-763;24449454
Actor-764;18864755
Actor-765;20800413
Actor-766;17364940
Actor-767;30962285
Actor-768;24171980
Actor-769;19996787
Actor-770;19005204
Actor-771;16602055
Actor-772;17729187
Actor-773;19922171
Actor-774;18036186
Actor-775;18135912
Actor-776;19768369
Actor-777;20413513
Actor-778;20699230
Actor-779;16256424
Actor-780;19068317
Actor-781;17873461
Actor-782;20639030
Actor-783;18541396
Actor-784;17841566
Actor-785;18902042
Actor-786;16836169
Actor-787;17558606
Actor-788;18052967
Actor-789;17778462
Actor-790;16614768
Actor-791;17491595
Actor-792;16123765
Actor-793;18067887
Actor-794;15649811
Actor-795;15781930
Actor-796;16899790
Actor-797;18959764
Actor-798;17869758
Actor-799;19604400
Actor-800;18671240
Actor-801;21212180
Actor-802;17917552
Actor-803;16990370
Actor-804;18074020
Actor-805;17748144
Actor-806;16744916
Actor-807;18234248
Actor-808;19598549
Actor-809;16757329
Actor-810;16354191
Actor-811;16286835
Actor-812;18119532
Actor-813;18603149
Actor-814;16969215
Actor-815;18707498
Actor-816;16428082
Actor-817;17446631
Actor-818;17843904
Actor-819;17266984
Actor-820;16698737
Actor-821;19056185
Actor-822;17114894
Actor-823;16613620
Actor-824;18950875
Actor-825;18169763
Actor-826;19706316
Actor-827;16106434
Actor-828;18980393
Actor-829;21617813
Actor-830;18131654
Actor-831;18167065
Actor-832;22878840
Actor-833;20529301
Actor-834;21640181
Actor-835;18571845
Actor-836;19190584
Actor-837;17914250
Actor-838;17409028
Actor-839;17996368
Actor-840;19391954
Actor-841;16297212
Actor-842;16790278
Actor-843;15984776
Actor-844;17813746
Actor-845;16346893
Actor-846;16891032
Actor-847;17806742
Actor-848;18930298
Actor-849;16756004
Actor-850;18530014
Actor-851;16391255
Actor-852;19257280
Actor-853;18771450
Actor-854;17498385
Actor-855;19324688
Actor-856;17160227
Actor-857;16566880
Actor-858;20443403
Actor-859;18653129
Actor-860;19554484
Actor-861;19554771
Actor-862;16658404
Actor-863;18673867
Actor-864;17573605
Actor-865;16840849
Actor-866;17499973
Actor-867;17352876
Actor-868;17268254
Actor-869;18243330
Actor-870;17196037
Actor-871;19205928
Actor-872;23775164
Actor-873;17592419
Actor-874;18248459
Actor-875;18590023
Actor-876;18117867
Actor-877;21795246
Actor-878;17944402
Actor-879;20201388
Actor-880;18287933
Actor-881;18684332
Actor-882;18093646
Actor-883;19721547
Actor-884;19046734
Actor-885;18233169
Actor-886;19550822
Actor-887;18454757
Actor-888;18950934
Actor-889;20428310
Actor-890;17673152
Actor-891;17465791
Actor-892;18183221
Actor-893;16462981
Actor-894;18280250
Actor-895;20408048
Actor-896;18753195
Actor-897;19329028
Actor-898;17934502
Actor-899;20772689
Actor-900;18061579
Actor-901;18622345
Actor-902;18723699
Actor-903;18502648
Actor-904;17313805
Actor-905;16986647
Actor-906;15806250
Actor-907;22025673
Actor-908;20130171
Actor-909;17704704
Actor-910;24161265
Actor-911;17413607
Actor-912;17417758
Actor-913;16512734
Actor-914;18791954
Actor-915;18562554
Actor-916;17453856
Actor-917;19388144
Actor-918;18261089
Actor-919;16401066
Actor-920;17480420
Actor-921;16673260
Actor-922;17933730
Actor-923;20974335
Actor-924;19476223
Actor-925;21367663
Actor-926;20085831
Actor-927;18142683
Actor-928;19452496
Actor-929;16680827
Actor-930;18236561
Actor-931;16477150
Actor-932;16193540
Actor-933;18285237
Actor-934;17528925
Actor-935;16189522
Actor-936;18559628
Actor-937;16874073
Actor-938;18254822
Actor-939;17722280
Actor-940;18855973
Actor-941;19585491
Actor-942;17562108
Actor-943;17228438
Actor-944;19496261
Actor-945;19439335
Actor-946;16858399
Actor-947;20728906
Actor-948;18300862
Actor-949;19702344
Actor-950;19091733
Actor-951;17280371
Actor-952;16902000
Actor-953;17615513
Actor-954;17207389
Actor-955;18523577
Actor-956;18001575
Actor-957;21686388
Actor-958;20178174
Actor-959;19789426
Actor-960;26347429
Actor-961;20336377
Actor-962;19721763
Actor-963;19898663
Actor-964;17424837
Actor-965;16862761
Actor-966;15765505
Actor-967;17594325
Actor-968;16310966
Actor-969;21353102
Actor-970;23149405
Actor-971;16498460
Actor-972;19333699
Actor-973;17118297
Actor-974;18984485
Actor-975;19440986
Actor-976;16521319
Actor-977;16380617
Actor-978;19435394
Actor-979;17460596
Actor-980;17275165
Actor-981;18233982
Actor-982;16726768
Actor-983;18069954
Actor-984;19684037
Actor-985;19774383
Actor-986;21474327
Actor-987;18027291
Actor-988;21196150
Actor-989;23167096
Actor-990;18176340
Actor-991;16939695
Actor-992;16657092
Actor-993;20979192
Actor-994;17785176
Actor-995;18295316
Actor-996;17768846
Actor-997;16394048
Actor-998;19731649
Actor-999;20384376
Actor-1000;19295572
Actor-1001;18021412
Actor-1002;17224171
Actor-1003;19943396
Actor-1004;16036863
Actor-1005;16430983
Actor-1006;18035676
Actor-1007;17880474
Actor-1008;19086729
Actor-1009;18511603
Actor-1010;18475656
Actor-1011;18494555
Actor-1012;18316358
Actor-1013;16020893
Actor-1014;18452088
Actor-1015;17292597
Actor-1016;17050837
Actor-1017;20316612
Actor-1018;17709660
Actor-1019;18565279
Actor-1020;22838541
Actor-1021;18678315
Actor-1022;19280576
Actor-1023;17836259
Actor-1024;19925337
Actor-1025;19311192
Actor-1026;16989418
Actor-1027;18979790
Actor-1028;17629127
Actor-1029;16170661
Actor-1030;17279934
Actor-1031;18862902
Actor-1032;16686347
Actor-1033;19420102
Actor-1034;18436065
Actor-1035;19432885
Actor-1036;17579420
Actor-1037;18438669
Actor-1038;23651785
Actor-1039;20394545
Actor-1040;22851001
Actor-1041;20730139
Actor-1042;21783053
Actor-1043;17714420
Actor-1044;17066935
Actor-1045;18104318
Actor-1046;18921068
Actor-1047;17222011
Actor-1048;19353958
Actor-1049;19242479
Actor-1050;18465584
Actor-1051;19819892
Actor-1052;18071827
Actor-1053;20435480
Actor-1054;18825008
Actor-1055;23780468
Actor-1056;19195438
Actor-1057;17262819
Actor-1058;21490352
Actor-1059;18244233
Actor-1060;16531625
Actor-1061;22352762
Actor-1062;20894691
Actor-1063;20979930
Actor-1064;18762629
Actor-1065;23538056
Actor-1066;22359047
Actor-1067;19557765
Actor-1068;21934995
Actor-1069;20490927
Actor-1070;21722320
Actor-1071;24054417
Actor-1072;18003033
Actor-1073;23092465
Actor-1074;17773801
Actor-1075;18092046
Actor-1076;17781274
Actor-1077;17279580
Actor-1078;18716884
Actor-1079;20018957
Actor-1080;20240913
Actor-1081;21074932
Actor-1082;17365019
Actor-1083;16504743
Actor-1084;20948671
Actor-1085;17267252
Actor-1086;17347101
Actor-1087;17957966
Actor-1088;21588133
Actor-1089;20864634
Actor-1090;17172061
Actor-1091;18326036
Actor-1092;19872954
