actorId;timeNs
Actor-969;30125496
Actor-970;27632875
Actor-971;31033904
Actor-972;37467284
Actor-973;26607071
Actor-974;26289294
Actor-975;27899683
Actor-976;29865907
Actor-977;25135298
Actor-978;32787126
Actor-979;29621293
Actor-980;29506740
Actor-981;26821518
Actor-982;30794287
Actor-983;28995261
Actor-984;27784615
Actor-985;28356618
Actor-986;25693585
Actor-987;27529857
Actor-988;28744478
Actor-989;25914586
Actor-990;27076831
Actor-991;29149586
Actor-992;28111154
Actor-993;26816315
Actor-994;27611500
Actor-995;24511455
Actor-996;25433152
Actor-997;27436535
Actor-998;25839021
Actor-999;22896560
Actor-1000;24905190
Actor-1001;25825252
Actor-1002;24455294
Actor-1003;26519155
Actor-1004;24416025
Actor-1005;22711631
Actor-1006;22235368
Actor-1007;26758509
Actor-1008;27726578
Actor-1009;31799511
Actor-1010;26427259
Actor-1011;28534599
Actor-1012;32616056
Actor-1013;27106674
Actor-1014;27873795
Actor-1015;26116313
Actor-1016;30861157
Actor-1017;30128921
Actor-1018;28008393
Actor-1019;29823114
Actor-1020;32016391
Actor-1021;33300803
Actor-1022;28366989
Actor-1023;28869202
Actor-1024;26474036
Actor-1025;28465395
Actor-1026;28925749
Actor-1027;29510010
Actor-1028;27176072
Actor-1029;24758170
Actor-1030;29403575
Actor-1031;27310606
Actor-1032;30402938
Actor-1033;27620257
Actor-1034;26504208
Actor-1035;35519886
Actor-1036;25332490
Actor-1037;32808674
Actor-1038;27561530
Actor-1039;29799250
Actor-1040;25130227
Actor-1041;18341094
Actor-1042;22544010
Actor-1043;20531352
Actor-1044;18334928
Actor-1045;19390545
Actor-1046;21481317
Actor-1047;19292273
Actor-1048;18051334
Actor-1049;19718445
Actor-1050;20658783
Actor-1051;18247669
Actor-1052;21581999
Actor-1053;24095729
Actor-1054;23781035
Actor-1055;25953116
Actor-1056;24716746
Actor-1057;34335109
Actor-1058;26299082
Actor-1059;27266471
Actor-1060;26375511
Actor-1061;28620184
Actor-1062;21062871
Actor-1063;26403274
Actor-1064;26692278
Actor-1065;25479017
Actor-1066;28224580
Actor-1067;22474845
Actor-1068;26594497
Actor-1069;24079470
Actor-1070;20884545
Actor-1071;23559053
Actor-1072;23545999
Actor-1073;23739116
Actor-1074;24035113
Actor-1075;25136185
Actor-1076;23892545
Actor-1077;24131809
Actor-1078;21659596
Actor-1079;22200806
Actor-1080;22980502
Actor-1081;21312739
Actor-1082;21472733
Actor-1083;18824196
Actor-1084;17718347
Actor-1085;19574686
Actor-1086;16449700
Actor-1087;19332939
Actor-1088;17124889
Actor-1089;17965891
Actor-1090;18053133
Actor-1091;17816542
Actor-1092;17614673
Actor-1093;19330115
Actor-1094;19423573
Actor-1095;17933238
Actor-1096;17593141
Actor-1097;17209804
Actor-1098;19675369
Actor-1099;18812082
Actor-1100;17038016
Actor-1101;17507232
Actor-1102;16975572
Actor-1103;16621956
Actor-1104;19213099
Actor-1105;17105600
Actor-1106;16088699
Actor-1107;15444273
Actor-1108;20837662
Actor-1109;19779602
Actor-1110;20875102
Actor-1111;19270485
Actor-1112;18335348
Actor-1113;17201347
Actor-1114;17159535
Actor-1115;18834692
Actor-1116;17216374
Actor-1117;20605280
Actor-1118;17498964
Actor-1119;17533571
Actor-1120;19628591
Actor-1121;17788556
Actor-1122;16889980
